generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9936679387835916,0.024630587386103197,0.01005325784356372,100,62,1.0,4,5,0.2978595443287093,"[np.int64(15), np.int64(22), np.int64(15), np.int64(30), np.int64(18)]"
1,0.9939346718353111,0.04689035035605863,0.00930550510829726,100,58,1.0,5,5,0.3172574497449514,"[np.int64(25), np.int64(29), np.int64(16), np.int64(9), np.int64(21)]"
2,0.994038119915045,0.05475773978746226,0.008978372051474993,100,64,1.0,5,5,0.4729510470969602,"[np.int64(16), np.int64(32), np.int64(27), np.int64(7), np.int64(18)]"
3,0.99393951214721,0.07179734305009433,0.008703312512578281,100,59,1.0,3,5,0.5032542538565936,"[np.int64(28), np.int64(16), np.int64(7), np.int64(19), np.int64(30)]"
4,0.993334801320963,0.08886802422698566,0.009126785360207366,100,69,1.0,4,5,0.5663852640570368,"[np.int64(9), np.int64(18), np.int64(10), np.int64(29), np.int64(34)]"
5,0.9934653987402577,0.07567414803802937,0.0093494871253481,100,62,1.0,4,4,0.6624782026768458,"[np.int64(25), np.int64(52), np.int64(9), np.int64(14)]"
6,0.9929993395683959,0.0889700541239398,0.009661348345060305,100,65,1.0,3,5,0.7703135745077109,"[np.int64(17), np.int64(27), np.int64(22), np.int64(24), np.int64(10)]"
7,0.9931081504826065,0.10105356402217355,0.009027182855258305,100,60,1.0,4,5,0.7984609479876618,"[np.int64(7), np.int64(31), np.int64(24), np.int64(27), np.int64(11)]"
8,0.9932961725437486,0.11218639757753315,0.008250219837889261,100,61,1.0,4,5,0.824947773422235,"[np.int64(26), np.int64(21), np.int64(14), np.int64(31), np.int64(8)]"
9,0.9933774913975555,0.12761001116583223,0.00738109294939685,100,64,1.0,4,5,0.8532962737241813,"[np.int64(33), np.int64(12), np.int64(27), np.int64(24), np.int64(4)]"
10,0.9932335615574927,0.14623009322895122,0.0065939488607192785,100,66,1.0,4,5,0.9752353414357401,"[np.int64(30), np.int64(27), np.int64(23), np.int64(13), np.int64(7)]"
11,0.9932067659828391,0.14316746379480996,0.006815862352525839,100,65,1.0,4,5,0.9832510472077616,"[np.int64(33), np.int64(19), np.int64(27), np.int64(13), np.int64(8)]"
12,0.9920474511161461,0.1758592194282401,0.0065993152906129475,100,66,1.0,5,5,0.9832510475294421,"[np.int64(9), np.int64(26), np.int64(28), np.int64(28), np.int64(9)]"
13,0.991457036516143,0.19409918527922718,0.006205243748458978,100,61,1.0,4,5,0.9999999987936979,"[np.int64(19), np.int64(21), np.int64(32), np.int64(15), np.int64(13)]"
14,0.9905848959477563,0.21530050626983135,0.005877020010255552,100,65,1.0,4,5,0.9999999991153785,"[np.int64(39), np.int64(19), np.int64(21), np.int64(11), np.int64(10)]"
15,0.9902322004573856,0.21995919731851282,0.006041347835522312,100,65,1.0,3,5,0.999999999356639,"[np.int64(21), np.int64(35), np.int64(29), np.int64(8), np.int64(7)]"
16,0.9899408176220829,0.22698019081254098,0.005885929940037653,100,65,1.0,5,5,0.9999999996783194,"[np.int64(27), np.int64(40), np.int64(2), np.int64(27), np.int64(4)]"
17,0.9894010075104088,0.23220999375363482,0.006279080404549772,100,66,1.0,4,5,0.9999999998391599,"[np.int64(36), np.int64(27), np.int64(31), np.int64(4), np.int64(2)]"
18,0.9884049021501238,0.24993794717236298,0.0061809451237576675,100,63,1.0,5,5,0.99,"[np.int64(46), np.int64(22), np.int64(23), np.int64(8), np.int64(1)]"
19,0.9877004394408595,0.2596914084752251,0.006329897037298689,100,63,1.0,4,4,0.9956200976696274,"[np.int64(23), np.int64(45), np.int64(21), np.int64(11)]"
20,0.98768573409838,0.25564441609069743,0.006774470445453149,100,62,1.0,4,4,1.0,"[np.int64(43), np.int64(29), np.int64(11), np.int64(17)]"
21,0.9881513801934478,0.2440557115460768,0.007185582840458521,100,63,1.0,4,4,0.9918606888465094,"[np.int64(42), np.int64(29), np.int64(17), np.int64(12)]"
22,0.9868059699034509,0.2658487384607527,0.0071443288322019126,100,63,1.0,4,4,1.0,"[np.int64(36), np.int64(32), np.int64(19), np.int64(13)]"
23,0.9855381409944127,0.2893374426107376,0.006589915795064123,100,66,1.0,4,4,1.0,"[np.int64(43), np.int64(28), np.int64(8), np.int64(21)]"
